,Unnamed: 0,id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region
2443,2863,1801,2450,KARANGI,NSW,152.658268,-30.097726,COFFS HARBOUR DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2444,2864,1802,2450,KORORA,NSW,152.658268,-30.097726,COFFS HARBOUR DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2445,2865,1803,2450,LOWANNA,NSW,152.658268,-30.097726,COFFS HARBOUR DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2446,2866,1804,2450,LOWER BUCCA,NSW,152.658268,-30.097726,Coffs Harbour,,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2447,2867,1805,2450,MOONEE BEACH,NSW,152.658268,-30.097726,MOONEE BEACH LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2448,2868,1806,2450,NANA GLEN,NSW,152.658268,-30.097726,COFFS HARBOUR DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2449,2869,1807,2450,NORTH BOAMBEE VALLEY,NSW,152.658268,-30.097726,COFFS HARBOUR DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2450,2870,1808,2450,SAPPHIRE BEACH,NSW,152.658268,-30.097726,COFFS HARBOUR DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2451,2871,20371,2450,SHERWOOD,NSW,153.0454187,-30.03087806,Coffs Harbour,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2452,2872,1809,2450,ULONG,NSW,152.658268,-30.097726,COFFS HARBOUR DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2453,2873,1810,2450,UPPER ORARA,NSW,152.658268,-30.097726,COFFS HARBOUR DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2454,2874,1811,2452,BAYLDON,NSW,153.08188,-30.357168,New South Wales Country 3,,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2455,2875,1812,2452,BOAMBEE EAST,NSW,153.08188,-30.357168,SAWTELL DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2456,2876,1813,2452,SAWTELL,NSW,153.08188,-30.357168,SAWTELL DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2457,2877,1814,2452,TOORMINA,NSW,153.08188,-30.357168,SAWTELL DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2458,2878,20372,2453,BIELSDOWN HILLS,NSW,152.6703126,-30.36840993,Dorrigo,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2459,2879,1815,2453,BILLYS CREEK,NSW,152.62106200000005,-30.329085,DORRIGO LPO,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2460,2880,1816,2453,BOSTOBRICK,NSW,152.62106200000005,-30.329085,DORRIGO LPO,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2461,2881,1817,2453,BRIGGSVALE,NSW,152.62106200000005,-30.329085,Dorrigo,,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2462,2882,20373,2453,CASCADE,NSW,152.7837915,-30.22840035,Dorrigo,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2463,2883,1818,2453,CLOUDS CREEK,NSW,152.62106200000005,-30.329085,DORRIGO LPO,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2464,2884,1819,2453,DEER VALE,NSW,152.62106200000005,-30.329085,DORRIGO LPO,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2465,2885,1820,2453,DORRIGO,NSW,152.62106200000005,-30.329085,DORRIGO LPO,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2466,2886,20374,2453,DORRIGO MOUNTAIN,NSW,152.73097009999995,-30.37553037,Dorrigo,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2467,2887,1821,2453,DORRIGO NORTH,NSW,152.62106200000005,-30.329085,Dorrigo,,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2468,2888,1822,2453,DUNDURRABIN,NSW,152.62106200000005,-30.329085,DORRIGO LPO,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2469,2889,1823,2453,EBOR,NSW,152.62106200000005,-30.329085,DORRIGO LPO,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2470,2890,1824,2453,FERNBROOK,NSW,152.62106200000005,-30.329085,DORRIGO LPO,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2471,2891,1825,2453,GANGARA,NSW,152.62106200000005,-30.329085,Dorrigo,,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2472,2892,1826,2453,GLEN FERNAIGH,NSW,152.62106200000005,-30.329085,Dorrigo,,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2473,2893,1827,2453,HERNANI,NSW,152.62106200000005,-30.329085,DORRIGO LPO,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2474,2894,1828,2453,LEIGH,NSW,152.62106200000005,-30.329085,Dorrigo,,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2475,2895,20375,2453,MARENGO,NSW,152.4164012,-30.14016881,Dorrigo,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2476,2896,1829,2453,MAYNARDS PLAINS,NSW,152.62106200000005,-30.329085,Dorrigo,,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2477,2897,1830,2453,MEGAN,NSW,152.62106200000005,-30.329085,DORRIGO LPO,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2478,2898,20376,2453,MOONPAR,NSW,152.6416587,-30.22185073,Dorrigo,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2479,2899,1831,2453,MULDIVA,NSW,152.62106200000005,-30.329085,Dorrigo,,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2480,2900,20377,2453,NEVER NEVER,NSW,152.81939319999995,-30.35583078,Dorrigo,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2481,2901,20378,2453,NORTH DORRIGO,NSW,152.68076969999996,-30.26706706,Dorrigo,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2482,2902,20379,2453,TALLOWWOOD RIDGE,NSW,152.7239732,-30.261156,Dorrigo,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2483,2903,1832,2453,TYRINGHAM,NSW,152.62106200000005,-30.329085,DORRIGO LPO,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2484,2904,20380,2453,WILD CATTLE CREEK,NSW,152.7468709,-30.14637427,Dorrigo,Delivery Area,Updated 6-Feb-2020,11001.0,Armidale,110.0,New England and North West,R3
2485,2905,1833,2454,BELLINGEN,NSW,152.840266,-30.459807,RALEIGH DELIVERY,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2486,2906,1834,2454,BRIERFIELD,NSW,152.840266,-30.459807,BELLINGEN LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2487,2907,20381,2454,BRINERVILLE,NSW,152.49541509999997,-30.46794079,New South Wales Country 3,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2488,2908,1835,2454,BUNDAGEN,NSW,152.840266,-30.459807,BELLINGEN LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2489,2909,1836,2454,DARKWOOD,NSW,152.840266,-30.459807,BELLINGEN LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2490,2910,1837,2454,FERNMOUNT,NSW,152.840266,-30.459807,BELLINGEN LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2491,2911,1838,2454,GLENIFFER,NSW,152.840266,-30.459807,BELLINGEN LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2492,2912,1839,2454,GORDONVILLE,NSW,152.840266,-30.459807,New South Wales Country 3,,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2493,2913,1840,2454,HYDES CREEK,NSW,152.840266,-30.459807,New South Wales Country 3,,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2494,2914,1841,2454,KALANG,NSW,152.840266,-30.459807,BELLINGEN LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2495,2915,1842,2454,KOOROOWI,NSW,152.840266,-30.459807,BELLINGEN LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2496,2916,1843,2454,MYLESTOM,NSW,152.840266,-30.459807,BELLINGEN LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2497,2917,1844,2454,ORAMA,NSW,152.840266,-30.459807,New South Wales Country 3,,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2498,2918,1845,2454,RALEIGH,NSW,152.840266,-30.459807,BELLINGEN LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2499,2919,1846,2454,REPTON,NSW,152.840266,-30.459807,BELLINGEN LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2500,2920,1847,2454,SCOTCHMAN,NSW,152.840266,-30.459807,BELLINGEN LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2501,2921,20382,2454,SPICKETTS CREEK,NSW,152.8626791,-30.52546537,New South Wales Country 3,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2502,2922,1848,2454,SUNNY CORNER,NSW,152.840266,-30.459807,New South Wales Country 3,,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2503,2923,1849,2454,THORA,NSW,152.840266,-30.459807,BELLINGEN LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2504,2924,1850,2454,UPPER THORA,NSW,152.840266,-30.459807,New South Wales Country 3,,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2505,2925,1851,2454,VALERY,NSW,152.840266,-30.459807,BELLINGEN LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2506,2926,1852,2455,TARKEETH,NSW,152.96348,-30.529366,New South Wales Country 3,,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2507,2927,1853,2455,URUNGA,NSW,152.96348,-30.529366,URUNGA LPO,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2508,2928,1854,2456,ARRAWARRA,NSW,153.14340900000005,-30.073663,WOOLGOOLGA DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2509,2929,1855,2456,ARRAWARRA HEADLAND,NSW,153.14340900000005,-30.073663,WOOLGOOLGA DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2510,2930,1856,2456,CORINDI BEACH,NSW,153.14340900000005,-30.073663,WOOLGOOLGA DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2511,2931,20383,2456,DIRTY CREEK,NSW,153.1435857,-29.98905156,Corindi Beach,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2512,2932,1857,2456,EMERALD BEACH,NSW,153.14340900000005,-30.073663,WOOLGOOLGA DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2513,2933,1858,2456,MULLAWAY,NSW,153.14340900000005,-30.073663,WOOLGOOLGA DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2514,2934,1859,2456,RED ROCK,NSW,153.14340900000005,-30.073663,WOOLGOOLGA DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2515,2935,1860,2456,SAFETY BEACH,NSW,153.14340900000005,-30.073663,WOOLGOOLGA DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2516,2936,1861,2456,SANDY BEACH,NSW,153.14340900000005,-30.073663,WOOLGOOLGA DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2517,2937,1862,2456,UPPER CORINDI,NSW,153.14340900000005,-30.073663,WOOLGOOLGA DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2518,2938,1863,2456,WOOLGOOLGA,NSW,153.14340900000005,-30.073663,WOOLGOOLGA DC,Delivery Area,Updated 6-Feb-2020,10402.0,Coffs Harbour,104.0,Coffs Harbour - Grafton,R3
2519,2939,1864,2460,ALUMY CREEK,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2520,2940,20384,2460,BANYABBA,NSW,152.9337745,-29.37235419,Grafton,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2521,2941,1865,2460,BARCOONGERE,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2522,2942,1866,2460,BARRETTS CREEK,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2523,2943,1867,2460,BARYULGIL,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2524,2944,1868,2460,BLAXLANDS CREEK,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2525,2945,1869,2460,BLAXLANDS FLAT,NSW,153.271074,-29.320772,Grafton,,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2526,2946,1870,2460,BOM BOM,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2527,2947,1871,2460,BOOKRAM,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2528,2948,1872,2460,BRAUNSTONE,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2529,2949,1873,2460,BRUSHGROVE,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2530,2950,1874,2460,BUCCARUMBI,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2531,2951,1875,2460,CALAMIA,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2532,2952,1876,2460,CANGAI,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2533,2953,1877,2460,CARNHAM,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2534,2954,1878,2460,CARRS CREEK,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2535,2955,1879,2460,CARRS ISLAND,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2536,2956,1880,2460,CARRS PENINSULAR,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2537,2957,20385,2460,CHAELUNDI,NSW,152.42860009999995,-29.97432556,Grafton,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2538,2958,1881,2460,CHAMBIGNE,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2539,2959,1882,2460,CLARENZA,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2540,2960,1883,2460,CLIFDEN,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2541,2961,1884,2460,COALDALE,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2542,2962,1885,2460,COLLUM COLLUM,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2543,2963,1886,2460,COOMBADJHA,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2544,2964,1887,2460,COPMANHURST,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2545,2965,1888,2460,COUTTS CROSSING,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2546,2966,1889,2460,COWPER,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2547,2967,1890,2460,CROWTHER ISLAND,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2548,2968,1891,2460,DALMORTON,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2549,2969,20386,2460,DEEP CREEK,NSW,152.66830149999996,-29.16162008,Grafton,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2550,2970,1892,2460,DILKOON,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2551,2971,1893,2460,DIRTY CREEK,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2552,2972,1894,2460,DUMBUDGERY,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2553,2973,1895,2460,EATONSVILLE,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2554,2974,1896,2460,EIGHTEEN MILE,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2555,2975,1897,2460,ELLAND,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2556,2976,1898,2460,FINE FLOWER,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2557,2977,1899,2460,FORTIS CREEK,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2558,2978,1900,2460,GLENUGIE,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2559,2979,1901,2460,GRAFTON,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2560,2980,1902,2460,GRAFTON WEST,NSW,153.271074,-29.320772,GRAFTON WEST LPO,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2561,2981,1903,2460,GREAT MARLOW,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2562,2982,1904,2460,GURRANANG,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2563,2983,1905,2460,HALFWAY CREEK,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2564,2984,1906,2460,HEIFER STATION,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2565,2985,1907,2460,JACKADGERY,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2566,2986,1908,2460,JUNCTION HILL,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2567,2987,1909,2460,KANGAROO CREEK,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2568,2988,1910,2460,KEYBARBIN,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2569,2989,1911,2460,KOOLKHAN,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2570,2990,1912,2460,KREMNOS,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2571,2991,1913,2460,KUNGALA,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2572,2992,20387,2460,KYARRAN,NSW,152.9719541,-29.59259196,Grafton,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2573,2993,1914,2460,LANITZA,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2574,2994,1915,2460,LAWRENCE,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2575,2995,1916,2460,LEVENSTRATH,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2576,2996,1917,2460,LILYDALE,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2577,2997,1918,2460,LIONSVILLE,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2578,2998,1919,2460,LOWER COLDSTREAM,NSW,153.271074,-29.320772,Grafton,,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2579,2999,1920,2460,LOWER SOUTHGATE,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2580,3000,1921,2460,MALABUGILMAH,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2581,3001,1922,2460,MCPHERSONS CROSSING,NSW,153.271074,-29.320772,Grafton,,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2582,3002,1923,2460,MOLEVILLE CREEK,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2583,3003,1924,2460,MOUNTAIN VIEW,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2584,3004,1925,2460,MYLNEFORD,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2585,3005,1926,2460,NEWBOLD,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2586,3006,1927,2460,NYMBOIDA,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
2587,3007,1928,2460,PULGANBAR,NSW,153.271074,-29.320772,GRAFTON DC,Delivery Area,Updated 6-Feb-2020,11002.0,Inverell - Tenterfield,110.0,New England and North West,R3
