suburb,id,lng,lat
Melinga,1282,152.51901,-31.81092989999999
Melrose Park,1283,151.06824840000004,-33.8142303
Menai,1284,151.01050869999997,-34.015728700000004
Menangle,1285,150.7441446,-34.125553700000005
Menangle Park,1286,150.7448675,-34.1037136
Mendooran,1287,149.1218034,-31.8232909
Merewether,1288,151.756702,-32.941342
Merewether Heights,1289,151.730345,-32.948018
Merimbula,1290,149.9089313,-36.8876667
Merriwa,1291,150.3530039,-32.1392903
Merriwagga,1292,145.62271,-33.8183199
Merrygoen,1293,149.23064,-31.8272799
Merrylands,1294,150.9909748,-33.845958
Merrylands West,1295,150.9697974,-33.8325657
Merungle Hill,1296,146.47028,-34.6454799
Metford,1297,151.598971,-32.759879
Michelago,1298,149.15829499999995,-35.702652
Middle Cove,1299,151.2083142,-33.794230799999994
Middle Dural,1300,151.0228956,-33.6322556
Middleton Grange,1301,150.8485578,-33.9152062
Milbrodale,1302,150.978676,-32.681209
Miller,1303,150.88385390000005,-33.9196778
Millers Forest,1304,151.67666599999995,-32.758511
Millers Point,1305,151.204045,-33.8614929
Millfield,1306,151.263504,-32.890884
Millingandi,1307,149.87153999999995,-36.893716
Millthorpe,1308,149.1842275,-33.4460939
Milperra,1309,150.9894731,-33.9351407
Milsons Point,1310,151.2115204,-33.84861470000001
Milton,1311,150.4382092,-35.3213508
Minchinbury,1312,150.820378,-33.781988
Mindaribba,1313,151.58450019999995,-32.6683303
Minmi,1314,151.616699,-32.879208
Minnamurra,1315,150.85438259999995,-34.6272338
Minnie Water,1316,153.29494,-29.768982
Minore,1317,148.45922,-32.2588399
Minto,1318,150.83056499999995,-34.04218
Minto Heights,1319,150.85913100000005,-34.045246
Miranda,1320,151.1045668,-34.022805600000005
Mirannie,1321,151.3677052,-32.4167624
Mirrabooka,1322,151.5529261,-33.107797600000005
Mittagong,1323,150.4348272,-34.447659
Moama,1324,144.766023,-36.10351470000001
Modanville,1325,153.301422,-28.707184
Mogareeka,1326,149.976318,-36.700012
Mogo,1327,150.1426651,-35.7821449
Mollymook,1328,150.472977,-35.34008400000001
Mollymook Beach,1329,150.472534,-35.319695
Molong,1330,148.871261,-33.091620899999995
Mona Vale,1331,151.30910690000005,-33.6749488
Mondayong,1332,150.43985,-35.194908
Monivae,1333,149.91365,-32.729369899999995
Monkerai,1334,151.85079040000005,-32.283296
Monteagle,1335,148.36675219999995,-34.218593
Montecollum,1336,153.46524,-28.593685
Montefiores,1337,148.930603,-32.538906
Monterey,1338,151.15330500000005,-33.966885
Mooball,1339,153.488949,-28.4419427
Moonan Flat,1340,151.23790380000003,-31.925269
Moonbi,1341,151.0689352,-31.0257503
Moonee Beach,1342,153.1504302,-30.20574989999999
Mooney Mooney,1343,151.2031363,-33.5206289
Moore Creek,1344,150.866272,-30.96736
Moore Park,1345,151.221909,-33.895515
Moorebank,1346,150.939313,-33.937565
Moorland,1347,152.65132780000005,-31.7944196
Moorong,1348,147.3484906,-35.1034667
Moree,1349,,
Morisset,1350,151.473468,-33.120311
Morisset Park,1351,151.530441,-33.121208
Morning Bay,1352,151.2869534,-33.6302295
Mororo,1353,153.2331691,-29.3404933
Morpeth,1354,151.6258879,-32.7251207
Mortdale,1355,151.067828,-33.964366
Mortlake,1356,151.1050311,-33.8422299
Morts Estate,1357,150.16468799999996,-33.47237399999999
Moruya,1358,150.0841598,-35.9097602
Mosman,1359,151.237833,-33.8245414
Moss Vale,1360,150.372691,-34.543565
Mossy Point,1361,150.179596,-35.836864
Mount Annan,1362,150.7581603,-34.050262700000005
Mount Burrell,1363,153.22096299999995,-28.48682
Mount Colah,1364,151.11177959999995,-33.6778186
Mount Druitt,1365,150.8097188,-33.764714399999995
Mount Fairy,1366,149.58789240000004,-35.180798100000004
Mount Frome,1367,149.64696999999995,-32.59511989999999
Mount George,1368,152.18567,-31.886269899999995
Mount Hunter,1369,150.637115,-34.071521999999995
Mount Hutton,1370,151.6724692,-32.98376390000001
Mount Keira,1371,150.85913100000005,-34.414707
Mount Kembla,1372,150.8206958,-34.4324644
Mount Knowles,1373,149.7201,-32.6200699
Mount Lambie,1374,149.99472,-33.510819899999994
Mount Lewis,1375,151.055756,-33.915958
Mount Ousley,1376,150.8816055,-34.399964000000004
Mount Panorama,1377,149.5612725,-33.4425575
Mount Pleasant,1378,150.871643,-34.39762899999999
Mount Pritchard,1379,150.9023765,-33.894838799999995
Mount Rankin,1380,149.48979530000003,-33.339002
Mount Riverview,1381,150.630005,-33.731709
Mount Thorley,1382,151.10237959999995,-32.6238886
Mount Tomah,1383,150.4229194,-33.5391909
Mount Vernon,1384,150.804023,-33.86889
Mount Victoria,1385,150.2570418,-33.5878115
Mount View,1386,151.2937202,-32.8487674
Mount Vincent,1387,151.478745,-32.917545000000004
Mount Warning,1388,153.3260955,-28.3862724
Mount Warrigal,1389,150.842185,-34.554204
Mount White,1390,151.19529440000005,-33.4526487
Mudgee,1391,149.598805,-32.607612
Mulbring,1392,151.47976780000005,-32.9061532
Mulgoa,1393,150.6494456,-33.839822600000005
Mulgrave,1394,150.8304862,-33.626628000000004
Mullaley,1395,149.910248,-31.097719
Mullaway,1396,153.19523600000005,-30.077032
Mullion Creek,1397,149.11979,-33.138639899999994
Mullumbimby,1398,153.51468400000005,-28.55468
Mulwala,1399,146.00258019999995,-35.9913304
Mumbil,1400,149.04752,-32.722719899999994
Mummulgum,1401,152.8013,-28.847912
Mundamia,1402,150.567993,-34.888054
Mungindi,1403,148.990773,-28.976637
Murrami,1404,146.30389019999996,-34.426925399999995
Murray Downs,1405,143.609507,-35.3490723
Murrays Beach,1406,151.630356,-33.121272999999995
Murringo,1407,148.519501,-34.30603
Murrumbateman,1408,149.0288351,-34.970835
Murrumburrah,1409,148.349989,-34.549263
Murrurundi,1410,150.8403366,-31.7652559
Murwillumbah,1411,153.4017189,-28.3294355
Muscle Creek,1412,150.96514019999995,-32.287561600000004
Muswellbrook,1413,150.8989664,-32.2802912
Muttama,1414,148.11792,-34.804142
Mylestom,1415,153.042755,-30.463827
Mylneford,1416,152.855362,-29.607729
Myocum,1417,153.50170930000004,-28.601563899999995
Myola,1418,150.67216499999995,-35.021702000000005
Myrtle Creek,1419,152.9456,-29.11344990000001
Nabiac,1420,152.37703009999996,-32.0996428
Nambucca Heads,1421,153.00099939999996,-30.6455239
Nana Glen,1422,153.002904,-30.124247
Narara,1423,151.34733400000005,-33.395447
Narellan,1424,150.7313498,-34.04054050000001
Narellan Vale,1425,150.73477480000003,-34.0572406
Naremburn,1426,151.20077709999995,-33.82165620000001
Narooma,1427,150.1241029,-36.214929100000006
Narrabarba,1428,149.8309399,-37.228737
Narrabeen,1429,151.2949825,-33.70183370000001
Narrabri,1430,149.777262,-30.32926
Narrandera,1431,146.554641,-34.744262
Narrawallee,1432,150.466395,-35.315162
Narraweena,1433,151.27480569999997,-33.7506795
Narromine,1434,148.2381578,-32.2320476
Narwee,1435,151.071019,-33.948179
Nashdale,1436,149.02428,-33.2886799
Neath,1437,151.407196,-32.82729700000001
Nelligen,1438,150.134705,-35.646194
Nelson,1439,150.914917,-33.660812
Nelson Bay,1440,152.14366819999995,-32.72280730000001
Nemingha,1441,150.9896388,-31.123289
Nerong,1442,152.21121200000005,-32.51149
Neutral Bay,1443,151.219295,-33.829176000000004
Nevertire,1444,147.71575,-31.8376399
New Berrima,1445,150.325409,-34.501553
New Brighton,1446,153.54953,-28.508987
New Italy,1447,153.29928600000005,-29.153299
New Lambton,1448,151.7078238,-32.9333723
New Lambton Heights,1449,151.6937064,-32.9231232
Newbridge,1450,149.36547,-33.5815999
Newcastle,1451,151.7742455,-32.9282971
Newcastle East,1452,151.78529550000005,-32.9279543
Newcastle West,1453,151.764572,-32.930552
Newington,1454,151.05424409999995,-33.8346195
Newport,1455,151.3095852,-33.659434000000005
Newrybar,1456,153.530228,-28.72115100000001
Newtown,1457,151.18266709999997,-33.89622620000001
Niagara Park,1458,151.3583325,-33.382746000000004
Nimbin,1459,153.226825,-28.593105
Nimmitabel,1460,149.28372199999995,-36.51358
Nooroo,1461,151.88925,-32.3640699
Norah Head,1462,151.564042,-33.276512
Noraville,1463,151.5597997,-33.2698411
Nords Wharf,1464,151.612015,-33.134346
Normanhurst,1465,151.090967,-33.730731
North Albury,1466,146.94634419999997,-36.06359450000001
North Arm Cove,1467,152.07998700000005,-32.61483
North Avoca,1468,151.438365,-33.457654
North Balgowlah,1469,151.251503,-33.7867065
North Batemans Bay,1470,150.18138100000004,-35.702538
North Boambee Valley,1471,153.0915552,-30.31280030000001
North Bondi,1472,151.2829209,-33.88947039999999
North Curl Curl,1473,151.2821128,-33.7593451
North Dorrigo,1474,152.6830755,-30.2913626
North Epping,1475,151.09393,-33.7587528
North Gosford,1476,151.3429539,-33.4151021
North Haven,1477,152.8102033,-31.6421146
North Lambton,1478,151.7043847,-32.9077869
North Lismore,1479,153.275327,-28.802967
North Macksville,1480,152.95027,-30.6584299
North Macquarie,1481,150.7480253,-34.565595200000004
North Manly,1482,151.2786216,-33.782011
North Narooma,1483,150.113846,-36.207527
North Narrabeen,1484,151.29486880000005,-33.7006546
North Nowra,1485,150.57175930000002,-34.858501200000006
North Parramatta,1486,151.0027016,-33.7957984
North Richmond,1487,150.720328,-33.578875
North Rocks,1488,151.02270869999995,-33.7753152
North Rothbury,1489,151.347763,-32.679108
North Ryde,1490,151.1303854,-33.8015098
North St Marys,1491,150.7758559,-33.757441799999995
North Strathfield,1492,151.0855125,-33.8528818
North Sydney,1493,151.21446640000005,-33.8404408
North Tamworth,1494,150.9244095,-31.07881649999999
North Tumbulgum,1495,153.469818,-28.268507
North Turramurra,1496,151.148173,-33.70895170000001
North Wagga Wagga,1497,147.3751211,-35.0988174
North Wahroonga,1498,151.12648000000004,-33.697121
North Willoughby,1499,151.2009783,-33.7962465
North Wollongong,1500,150.89596730000005,-34.401441299999995
North Yeoval,1501,148.654022,-32.738215999999994
Northbridge,1502,151.2182167,-33.8121985
Northmead,1503,150.99818019999995,-33.790231
Northwood,1504,151.177689,-33.8298
Nowra,1505,150.6025641,-34.8931746
Nowra Hill,1506,150.57162549999995,-34.9149333
Nulkaba,1507,151.348511,-32.810471
Nunderi,1508,153.47071830000004,-28.3239747
Nundle,1509,151.12755990000005,-31.460898600000004
Nyngan,1510,147.1959132,-31.5610686
Nyrang Creek,1511,148.55989,-33.5472899
Oak Flats,1512,150.8190837,-34.5696433
Oakdale,1513,150.502493,-34.052478
Oakhampton,1514,151.5596156,-32.696249
Oakhurst,1515,150.8432414,-33.7439834
Oakville,1516,150.8731395,-33.621184
Oaky Park,1517,150.1742553,-33.4715461
Oatlands,1518,151.03189819999997,-33.801756299999994
Oatley,1519,151.07939230000005,-33.9804701
Oberon,1520,149.854567,-33.7039977
Ocean Shores,1521,153.53536169999995,-28.509704
Old Bar,1522,152.5845051,-31.9692907
Old Erowal Bay,1523,150.650574,-35.088009
Old Guildford,1524,150.98682659999997,-33.8628788
Old Junee,1525,147.5154523,-34.8394531
Old Toongabbie,1526,150.972679,-33.7866352
One Mile,1527,152.112381,-32.776985
Ootha,1528,147.448105,-33.121311
Oran Park,1529,150.7410763,-34.010096600000004
Orange,1530,149.0833969,-33.273082
Orangeville,1531,150.62236380000004,-34.0214569
Orchard Hills,1532,150.7469696,-33.8026315
Orient Point,1533,150.747223,-34.909996
Otford,1534,151.0055905,-34.2107278
Ourimbah,1535,151.369797,-33.361159
Oxley Park,1536,150.7900572,-33.7680206
Oxley Vale,1537,150.90924099999995,-31.069412
Oyster Bay,1538,151.07571430000004,-34.0092565
Oyster Cove,1539,151.952744,-32.735481
Paddington,1540,151.2224458,-33.886942
Padstow,1541,151.03071599999996,-33.939026
Padstow Heights,1542,151.03515019999998,-33.967866
Pagewood,1543,151.209038,-33.944412
Pallamallawa,1544,150.13472219999997,-29.4744444
Palm Beach,1545,151.3190119,-33.59972400000001
Palmers Channel,1546,153.2629143,-29.4320684
Palmers Island,1547,153.288849,-29.420349
Pambula,1548,149.875473,-36.930064
Pambula Beach,1549,149.905762,-36.942307
Panania,1550,151.0035481,-33.9571032
Parkes,1551,148.1767169,-33.1449256
Parklea,1552,150.9178984,-33.7269063
Parramatta,1553,151.004614,-33.8219168
Paterson,1554,151.6180209,-32.5988988
Patonga,1555,151.273651,-33.550526
Paxton,1556,151.28323400000005,-32.902859
Peak Hill,1557,148.18267,-32.7282599
Peakhurst,1558,151.0638563,-33.9615786
Peakhurst Heights,1559,151.059204,-33.970398
Pearl Beach,1560,151.3054992,-33.540054100000006
Peats Ridge,1561,151.233336,-33.320696000000005
Pejar,1562,149.569733,-34.557384000000006
Pelaw Main,1563,151.481232,-32.830101
Pelican,1564,151.644958,-33.068871
Pemulwuy,1565,150.9229166,-33.817767700000005
Pendle Hill,1566,150.95677680000003,-33.80229779999999
Pennant Hills,1567,151.0703851,-33.736495700000006
Penrith,1568,150.70096719999995,-33.744707500000004
Penrose,1569,150.2120405,-34.672253000000005
Penshurst,1570,151.0888856,-33.963284200000004
Perisher Valley,1571,148.4117395,-36.4051915
Perthville,1572,149.5550053,-33.491854700000005
Petersham,1573,151.15065159999997,-33.8899357
Pheasants Nest,1574,150.6364276,-34.2832033
Phegans Bay,1575,151.3095768,-33.4902505
Phillip Bay,1576,151.236511,-33.981303999999994
Picketts Valley,1577,151.413589,-33.465496
Picnic Point,1578,150.993824,-33.96863
Picton,1579,150.60134230000003,-34.1919362
Pillar Valley,1580,153.16370690000005,-29.778529
Pinny Beach,1581,151.63055400000005,-33.121101
Pitt Town,1582,150.8618409,-33.587106899999995
Pleasure Point,1583,150.984039,-33.970046999999994
Plumpton,1584,150.82970509999996,-33.748119700000004
Point Clare,1585,151.3221829,-33.438847100000004
Point Frederick,1586,151.346497,-33.435329
Point Piper,1587,151.2365365,-33.8794996
Pokolbin,1588,151.29726599999995,-32.773254
Polo Flat,1589,149.1488431,-36.2248969
Port Botany,1590,151.22460900000004,-33.96904
Port Hacking,1591,151.125305,-34.067902000000004
Port Kembla,1592,150.89564,-34.478457
Port Macquarie,1593,152.890784,-31.430444
Portland,1594,150.0009355,-33.3718343
Possum Creek,1595,153.49242560000005,-28.6711852
Pottery Estate,1596,150.152847,-33.486252
Potts Point,1597,151.22483169999995,-33.8716658
Pottsville,1598,153.563453,-28.3913347
Prairiewood,1599,150.8992388,-33.8590185
Premer,1600,149.900848,-31.456987
Prestons,1601,150.888916,-33.928870399999994
Pretty Beach,1602,151.345871,-33.527111
Primbee,1603,150.87937130000003,-34.50069970000001
Prospect,1604,150.922778,-33.801326
Pucawan,1605,147.35133000000005,-34.3968099
Puddledock,1606,151.7683047,-30.3541273
Pullabooka,1607,147.76453,-33.7503099
Punchbowl,1608,151.04224130000003,-33.934214399999995
Purfleet,1609,152.4706858,-31.943514
Putney,1610,151.109432,-33.823874
Putta Bucca,1611,149.59463269999995,-32.5773196
Putty,1612,150.6733856,-33.0302352
Pymble,1613,151.1459341,-33.748786200000005
Pyree,1614,150.683624,-34.922672
Pyrmont,1615,151.1965247,-33.8745835
Quaama,1616,149.869217,-36.464573
Quakers Hill,1617,150.8973348,-33.727916
Quandary,1618,147.3156529,-34.385898299999994
Quandialla,1619,147.79838999999996,-34.0129399
Queanbeyan,1620,149.22094099999995,-35.35831620000001
Queanbeyan East,1621,149.2486164,-35.3427643
Queanbeyan West,1622,149.2061663,-35.34871120000001
Queens Park,1623,151.243882,-33.898065
Queenscliff,1624,151.2854956,-33.78313869999999
Quipolly,1625,150.65528,-31.4265599
Quirindi,1626,150.6826703,-31.508351399999995
Quorrobolong,1627,151.4258708,-32.928432300000004
Raby,1628,150.8178408,-34.01281470000001
Raglan,1629,149.6519305,-33.433424800000004
Rainbow Flat,1630,152.48934350000005,-32.0619832
Rainbow Reach,1631,153.02172480000004,-30.92765929999999
Ramornie,1632,152.757248,-29.629139
Ramsgate,1633,151.14,-33.98440000000001
Ramsgate Beach,1634,151.14483130000005,-33.98597460000001
Randwick,1635,151.2426928,-33.9033421
Rankin Park,1636,151.681778,-32.924973
Rankins Springs,1637,146.26611,-33.8418999
Rappville,1638,152.95297,-29.0866099
Rathmines,1639,151.567016,-33.03846000000001
Ravensworth,1640,151.05836000000005,-32.4419899
Raworth,1641,151.606339,-32.735157
Raymond Terrace,1642,151.7628811,-32.7559092
Razorback,1643,150.64109230000003,-34.1928305
Red Head,1644,,
Red Rock,1645,153.2273908,-29.9856184
Redfern,1646,151.211947,-33.893584000000004
Redhead,1647,151.710266,-33.00878
Reefton,1648,147.43482,-34.2431699
Regents Park,1649,151.01890590000005,-33.885318700000006
Regentville,1650,150.670654,-33.774719
Rennie,1651,146.13318999999996,-35.8080599
Repton,1652,153.024643,-30.439577000000003
Reserve Creek,1653,153.4707867,-28.3483432
Revesby,1654,150.9997528,-33.9373234
Revesby Heights,1655,151.02085569999997,-33.970764700000004
Rhodes,1656,151.0912482,-33.8261244
Richmond,1657,150.753591,-33.599780200000005
Riverstone,1658,150.8577685,-33.6622376
Riverview,1659,151.16442800000004,-33.820254
Riverwood,1660,151.060978,-33.942833
Robertson,1661,150.59193069999995,-34.5845206
Robin Hill,1662,149.5460412,-33.4157457
Rockdale,1663,151.14606750000004,-33.9601671
Rodd Point,1664,151.14142769999995,-33.8663675
Rookwood,1665,151.053574,-33.873898
Rooty Hill,1666,150.8456989,-33.7626502
Ropes Crossing,1667,150.782206,-33.731790000000004
Rose Bay,1668,151.270793,-33.8780319
Rosebery,1669,151.2014696,-33.9137292
Rosedale,1670,150.219635,-35.815105
Rosehill,1671,151.044444,-33.821569000000004
Roselands,1672,151.0900115,-33.93123
Rosemeadow,1673,150.79328130000005,-34.104662299999994
Roseville,1674,151.19511369999995,-33.784508200000005
Roseville Chase,1675,151.198318,-33.77523
Rossglen,1676,152.72673,-31.6631199
Rossmore,1677,150.78878999999995,-33.947378
Rothbury,1678,151.3803861,-32.7240417
Rouse Hill,1679,150.9186532,-33.6836549
Royalla,1680,149.168931,-35.525709
Rozelle,1681,151.17936830000005,-33.8644723
Rukenvale,1682,152.893936,-28.468082
Running Stream,1683,149.900513,-33.031303
Ruse,1684,150.84424,-34.069835999999995
Rushcutters Bay,1685,151.2265969,-33.878055
Russell Lea,1686,151.140313,-33.86111810000001
Russell Vale,1687,150.9011702,-34.3574196
Rutherford,1688,151.53899280000005,-32.720711800000004
Rydal,1689,150.03185469999997,-33.4839135
Rydalmere,1690,151.02883590000005,-33.811476899999995
Ryde,1691,151.130412,-33.79230100000001
Ryhope,1692,151.52445980000005,-32.9909837
Rylstone,1693,149.9708804,-32.7972533
Sackville,1694,150.876099,-33.502949
Sadleir,1695,150.88974,-33.916889000000005
Salamander Bay,1696,152.07524719999995,-32.726057899999994
Salt Ash,1697,151.90419,-32.789089000000004
San Remo,1698,151.5226322,-33.217906199999994
Sancrox,1699,152.806122,-31.466162
Sanctuary Point,1700,150.62488080000003,-35.1059926
Sandy Beach,1701,153.1986662,-30.1496158
Sandy Hollow,1702,150.5753435,-32.339208600000006
Sandy Point,1703,150.993393,-33.976097
Sans Souci,1704,151.138652,-33.98648000000001
Sapphire Beach,1705,153.1472142,-30.2394561
Saratoga,1706,151.3533084,-33.4753829
Saumarez Ponds,1707,151.67063080000003,-30.5048097
Sawtell,1708,153.087669,-30.370993
Scarborough,1709,150.9658586,-34.2649126
Scheyville,1710,150.892593,-33.602726000000004
Schofields,1711,150.887667,-33.710362700000005
Scone,1712,150.8682004,-32.040975800000005
Scotland Island,1713,151.2866955,-33.6412183
Scotts Head,1714,152.99471469999997,-30.7480829
Seaforth,1715,151.252123,-33.7967147
Seaham,1716,151.7314108,-32.6611562
Seahampton,1717,151.584702,-32.889977
Seelands,1718,152.888565,-29.636091
Sefton,1719,151.0132561,-33.884654299999994
Seven Hills,1720,150.945441,-33.77689
Shalvey,1721,150.80545949999996,-33.7293764
Shanes Park,1722,150.782235,-33.707421000000004
Shannon Brook,1723,153.0081,-28.9199199
Shannons Flat,1724,149.00798769999997,-36.0379454
Shell Cove,1725,150.86597869999997,-34.58818970000001
Shellharbour,1726,150.8668173,-34.57954779999999
Shellharbour City Centre,1727,150.8373549,-34.5632162
Shelly Beach,1728,151.48110319999995,-33.3695545
Shoal Bay,1729,152.17399780000005,-32.720609
Shoalhaven Heads,1730,150.7345371,-34.8547275
Shortland,1731,151.69656899999995,-32.883941
Silverdale,1732,150.6187065,-33.890643299999994
Silverwater,1733,151.044573,-33.837729
Singleton,1734,151.17068799999996,-32.563682
Singleton Heights,1735,151.16821299999995,-32.549175
Skennars Head,1736,153.601364,-28.830990000000003
Skillion Flat,1737,152.720978,-31.009373
Smeaton Grange,1738,150.752267,-34.032193
Smithfield,1739,150.9364739,-33.8477036
Smiths Lake,1740,152.502178,-32.381671000000004
Sofala,1741,149.69166030000005,-33.0803668
Soldiers Point,1742,152.0811871,-32.7295325
Somersby,1743,151.2893735,-33.357256400000004
South Albury,1744,146.91028569999997,-36.092405
South Bathurst,1745,149.5796729,-33.436543300000004
South Bowenfels,1746,150.126266,-33.500252
South Coogee,1747,151.2550074,-33.9284269
South Durras,1748,150.2915352,-35.66440379999999
South Golden Beach,1749,153.54753180000003,-28.4901674
South Grafton,1750,152.9350015,-29.7018756
South Granville,1751,151.0130346,-33.847435
South Gundagai,1752,148.0994647,-35.0823346
South Gundurimba,1753,153.2587688,-28.8725133
South Hurstville,1754,151.09961040000005,-33.9775079
South Kempsey,1755,152.8314907,-31.0962569
South Lismore,1756,153.2652908,-28.8119955
South Maitland,1757,151.558884,-32.749294
South Maroota,1758,150.949722,-33.48693799999999
South Murwillumbah,1759,153.40089530000003,-28.3294153
South Nowra,1760,150.6060575,-34.90850089999999
South Pambula,1761,149.8502461,-36.946019
South Penrith,1762,150.702549,-33.767258
South Tamworth,1763,150.9164739,-31.1084208
South Turramurra,1764,151.1120889,-33.74897840000001
South Wentworthville,1765,150.96792969999996,-33.827904499999995
South West Rocks,1766,153.040014,-30.894194
South Windsor,1767,150.8105459,-33.6220122
Speers Point,1768,151.621624,-32.9566566
Spencer,1769,151.158997,-33.436271999999995
Spring Farm,1770,150.7325342,-34.0645037
Spring Hill,1771,150.8760279,-34.45488270000001
Spring Ridge,1772,150.248825,-31.394297
Springdale,1773,147.76925669999997,-34.4618963
Springdale Heights,1774,146.97897890000004,-36.0228305
Springfield,1775,151.37640880000004,-33.4288913
Springwood,1776,150.57701200000002,-33.6977641
St Albans,1777,,
St Andrews,1778,150.82794730000003,-34.0289539
St Clair,1779,150.77132759999995,-33.788101899999994
St Georges Basin,1780,150.5981,-35.09125
St Helens Park,1781,150.8134795,-34.0974111
St Huberts Island,1782,151.350967,-33.500687000000006
St Ives,1783,,
St Ives Chase,1784,151.1596864,-33.7110999
St Johns Park,1785,150.8996857,-33.8785149
St Leonards,1786,151.1975937,-33.8221489
St Marys,1787,150.775224,-33.754567
St Peters,1788,151.180036,-33.91258
Stanbridge,1789,146.24298000000005,-34.5400199
Stanford Merthyr,1790,151.496246,-32.823879
Stanhope Gardens,1791,150.9200078,-33.7186167
Stanmore,1792,151.1668405,-33.8882355
Stanwell Park,1793,150.9813111,-34.2262528
Stanwell Tops,1794,150.97876000000005,-34.219814
Stockinbingal,1795,147.86815,-34.49816989999999
Stockton,1796,151.782057,-32.9145903
Stokers Siding,1797,153.405885,-28.411132
Stony Chute,1798,153.2222954,-28.5945343
Stratford,1799,151.9370879,-32.119198600000004
Strathfield,1800,151.09046740000005,-33.8882892
Strathfield South,1801,151.072815,-33.889963
Stroud,1802,151.9686291,-32.40609910000001
Stroud Road,1803,151.92998,-32.3476399
Stuart Town,1804,149.078323,-32.801193
Stuarts Point,1805,152.987335,-30.798807
Stubbo,1806,149.602026,-32.3226479
Suffolk Park,1807,153.60824730000004,-28.68797
Summer Hill,1808,151.1385365,-33.892124700000004
Summerland Point,1809,151.56508180000003,-33.1383346
Sun Valley,1810,150.594315,-33.714973
Sunshine Bay,1811,150.20372,-35.743408
Surf Beach,1812,150.209833,-35.757533
Surfside,1813,150.195676,-35.7013243
Surry Hills,1814,151.21659540000005,-33.8824071
Sussex Inlet,1815,150.57794119999997,-35.161463
Sutherland,1816,151.05744099999995,-34.0344491
Sutton,1817,149.25120619999996,-35.1441063
Sutton Forest,1818,150.320557,-34.568515999999995
Swan Bay,1819,153.3027827,-29.0514087
Swanhaven,1820,150.562958,-35.19436599999999
Swansea,1821,151.6365513,-33.0895037
Swansea Heads,1822,151.658493,-33.092583000000005
Sydenham,1823,151.16615080000003,-33.9161143
Sydney,1824,151.2045785,-33.870282200000005
Sydney Olympic Park,1825,151.0713518,-33.846364
Sylvania,1826,151.0912136,-34.0112261
Sylvania Waters,1827,151.1158108,-34.0190415
Tabulam,1828,152.56938200000005,-28.887424
Tacoma South,1829,151.45365900000004,-33.286365999999994
Tahmoor,1830,150.58147780000004,-34.2346304
Talbingo,1831,148.29866869999995,-35.5822361
Tallimba,1832,147.01113999999995,-34.0421999
Tallong,1833,150.0864427,-34.718271
Tamarama,1834,151.26889,-33.899059
Tamban,1835,152.8415679,-30.8549537
Tambar Springs,1836,149.828751,-31.345791
Taminda,1837,150.901289,-31.098085
Tamworth,1838,150.9108875,-31.0923783
Tanilba Bay,1839,152.00145890000005,-32.7360039
Tanja,1840,149.991188,-36.625413
Tantonan,1841,144.55353,-35.7188199
Tarago,1842,149.6547592,-35.0691558
Taralga,1843,149.8194565,-34.3987498
Tarana,1844,149.9075144,-33.5242199
Tarbuck Bay,1845,152.48331299999995,-32.369456
Tarcutta,1846,147.7367572,-35.2768338
Taree,1847,152.450701,-31.901474
Taree South,1848,152.46733369999995,-31.9349144
Taren Point,1849,151.1243258,-34.0207365
Tarrawanna,1850,150.889395,-34.381743
Tarro,1851,151.669836,-32.8090802
Tascott,1852,151.31268,-33.450433000000004
Tathra,1853,149.980782,-36.7331614
Tatton,1854,147.359894,-35.166645
Taylors Beach,1855,152.06882199999995,-32.7510049
Tea Gardens,1856,152.15914119999997,-32.665885
Telarah,1857,151.5276396,-32.728323
Telegraph Point,1858,152.80053999999996,-31.3226399
Telopea,1859,151.04121669999995,-33.79340139999999
Temora,1860,147.548002,-34.447593
Tempe,1861,151.1647644,-33.9211896
Tenambit,1862,151.60393159999995,-32.7435471
Tennyson Point,1863,151.1169728,-33.8328155
Tenterfield,1864,152.0212158,-29.0405158
Teralba,1865,151.602382,-32.9665101
Terara,1866,150.629715,-34.865013
Termeil,1867,150.339233,-35.485649
Terranora,1868,153.5018875,-28.2401126
Terrey Hills,1869,151.223934,-33.68293189999999
Terrigal,1870,151.4393294,-33.441197100000004
Teven,1871,153.488144,-28.810366
The Channon,1872,153.279984,-28.674536
The Entrance,1873,151.494427,-33.3465
The Entrance North,1874,151.5056054,-33.3305724
The Junction,1875,151.75986,-32.938395
The Oaks,1876,150.57045,-34.080155
The Ponds,1877,150.911855,-33.705955
The Risk,1878,152.94125780000005,-28.4798882
The Rock,1879,147.1185383,-35.2704102
The Rocks,1880,151.2084878,-33.8573696
Theresa Park,1881,150.612564,-33.995575
Thirlmere,1882,150.56835130000005,-34.2034233
Thirroul,1883,150.921831,-34.315309
Thora,1884,152.8012645,-30.420215
Thornleigh,1885,151.0837564,-33.7229873
Thornton,1886,151.6202382,-32.788365500000005
Thredbo,1887,148.30696799999996,-36.5039174
Thrumster,1888,152.8284554,-31.4580369
Thurgoona,1889,146.96218169999997,-36.06465220000001
Tighes Hill,1890,151.7581068,-32.907129600000005
Tilba Tilba,1891,150.05496200000005,-36.337185
Timbumburi,1892,150.9047574,-31.302527
Tingha,1893,151.21191399999995,-29.955948
Tingira Heights,1894,151.6662269,-32.9959002
Tinonee,1895,152.4030971,-31.93945459999999
Tintenbar,1896,153.5128165,-28.79723520000001
