suburb_id,suburb,postcode,name,types,rating,user_ratings_total,lng,lat,formatted_address
2960,Narrandera,2700,Paynters,train_station,0,0,146.52544,-34.6819699,"Narrandera NSW 2700, Australia"
2960,Narrandera,2700,Narrandera Railway Station,train_station,4.5,2,146.5569948,-34.7405931,"Narrandera NSW 2700, Australia"
2965,Narromine,2821,Narromine Station,train_station,0,0,148.2403531,-32.2339837,"Narromine NSW 2821, Australia"
2965,Narromine,2821,Narwonah,train_station,0,0,148.1924,-32.3065199,"Narromine NSW 2821, Australia"
2966,Narwee,2209,Narwee Station,train_station,4.2,18,151.0701728,-33.9475524,"Narwee NSW 2209, Australia"
2967,Nashdale,2800,Nashdale,train_station,0,0,149.02428,-33.2886799,"Nashdale NSW 2800, Australia"
2979,Nemingha,2340,Nemingha,train_station,0,0,150.98847,-31.1212899,"Nemingha NSW 2340, Australia"
2990,Nevertire,2831,Nevertire,train_station,0,0,147.71575,-31.8376399,"Nevertire NSW 2831, Australia"
2990,Nevertire,2831,Belaringar,train_station,0,0,147.5787437,-31.7653812,"Nevertire NSW 2831, Australia"
3002,Newbridge,2795,Newbridge,train_station,0,0,149.36547,-33.5815999,"Newbridge NSW 2795, Australia"
3002,Newbridge,2795,Gresham,train_station,0,0,149.40669,-33.5694099,"Newbridge NSW 2795, Australia"
3016,Newtown,2042,Newtown,train_station,4.4,81,151.1796353,-33.8979962,"330 King St, Newtown NSW 2042, Australia"
3017,Niagara Park,2250,Niagara Park Station,train_station,3.1,7,151.354433,-33.3832051,"Niagara Park NSW 2250, Australia"
3028,Nooroo,2415,Nooroo,train_station,0,0,151.88925,-32.3640699,"Nooroo NSW 2415, Australia"
3033,Normanhurst,2076,Normanhurst Station,train_station,4.3,11,151.097172,-33.7208698,"Normanhurst NSW 2076, Australia"
3052,North Macksville,2447,Newee Creek,train_station,1,1,152.95027,-30.6584299,"North Macksville NSW 2447, Australia"
3064,North St Marys,2760,St Marys Station,train_station,3.6,35,150.775146,-33.762096,"North St Marys NSW 2760, Australia"
3066,North Strathfield,2137,North Strathfield,train_station,3.7,33,151.0881083,-33.8589529,"North Strathfield NSW 2137, Australia"
3067,North Sydney,2060,North Sydney,train_station,4.3,82,151.207413,-33.841148,"Blue St, North Sydney NSW 2060, Australia"
3075,North Wollongong,2500,North Wollongong Station,train_station,4.1,24,150.8913286,-34.412333,"North Wollongong NSW 2500, Australia"
3112,Nyrang Creek,2804,Nyrang Creek,train_station,0,0,148.55989,-33.5472899,"Nyrang Creek NSW 2804, Australia"
3114,Oak Flats,2529,Oak Flats Station,train_station,3.9,11,150.8203931,-34.5719509,"Oak Flats NSW 2529, Australia"
3117,Oakhampton,2320,Oakhampton,train_station,0,0,151.5596156,-32.696249,"Oakhampton NSW 2320, Australia"
3127,Oatley,2223,Oatley Station,train_station,4.2,27,151.0790521,-33.9807522,"Oatley NSW 2223, Australia"
3141,Old Junee,2652,Old Junee,train_station,0,0,147.5154523,-34.8394531,"Old Junee NSW 2652, Australia"
3155,Orange,2800,Orange Station,train_station,3.7,11,149.1036453,-33.2867418,"Orange NSW 2800, Australia"
3155,Orange,2800,Orange East Fork,train_station,0,0,149.101517,-33.299652,"Orange NSW 2800, Australia"
3155,Orange,2800,Indian-Pacific Orange,train_station,4.3,4,149.1002264,-33.3000768,"Forest Rd, Warrendine NSW 2800, Australia"
3166,Otford,2508,Otford Station,train_station,3.2,10,151.0055905,-34.2107278,"Otford NSW 2508, Australia"
3168,Ourimbah,2258,Ourimbah Station,train_station,3.9,8,151.3700316,-33.3595595,"Ourimbah NSW 2258, Australia"
3183,Padstow,2211,Padstow Station,train_station,4,28,151.0323912,-33.9518961,"Padstow NSW 2211, Australia"
3206,Panania,2213,Panania,train_station,3.3,14,150.997845,-33.9543247,"Panania NSW 2213, Australia"
3213,Parkes,2870,Parkes Station,train_station,4,2,148.1733721,-33.1422022,"Welcome Street, Parkes NSW 2870, Australia"
3213,Parkes,2870,Mugincoble,train_station,5,1,148.22574,-33.1915499,"Parkes NSW 2870, Australia"
3213,Parkes,2870,Nanardine,train_station,0,0,148.11417,-33.0621199,"Parkes NSW 2870, Australia"
3213,Parkes,2870,Goobang Junction,train_station,5,1,148.1403474,-33.1381193,"Parkes NSW 2870, Australia"
3219,Parramatta,2150,Parramatta,train_station,4.2,171,151.0048271,-33.817225,"Parramatta NSW 2150, Australia"
3223,Paterson,2421,Paterson,train_station,3.7,7,151.6147255,-32.6023682,"Paterson NSW 2421, Australia"
3230,Peak Hill,2869,Peak Hill,train_station,0,0,148.18267,-32.7282599,"Peak Hill NSW 2869, Australia"
3230,Peak Hill,2869,Mickibri,train_station,0,0,148.19487,-32.8616199,"Peak Hill NSW 2869, Australia"
3247,Pendle Hill,2145,Pendle Hill Station,train_station,4,28,150.9564076,-33.8013251,"Pendle Hill NSW 2145, Australia"
3248,Pennant Hills,2120,Pennant Hills,train_station,4.1,22,151.0724737,-33.7381109,"Pennant Hills NSW 2120, Australia"
3249,Penrith,2751,Penrith,train_station,4.1,68,150.6958229,-33.7500866,"Penrith NSW 2750, Australia"
3252,Penrose,2579,Penrose Station,train_station,4,2,150.2120405,-34.672253,"Penrose NSW 2579, Australia"
3253,Penshurst,2222,Penshurst Station,train_station,4.6,27,151.0891512,-33.9661564,"Penshurst NSW 2222, Australia"
3255,Perisher Valley,2624,Ski Tube Perisher Station,train_station,4.4,9,148.4117395,-36.4051915,"Perisher Valley NSW 2624, Australia"
3257,Perthville,2795,Perthville,train_station,0,0,149.5458469,-33.486641,"Vale Rd, Perthville NSW 2795, Australia"
3258,Petersham,2049,Petersham Station,train_station,3.6,43,151.1551268,-33.8939191,"Petersham NSW 2049, Australia"
3269,Picton,2571,Picton Station,train_station,4.1,9,150.6126083,-34.179007,"Picton NSW 2571, Australia"
3300,Point Clare,2250,Point Clare Station,train_station,4.5,6,151.3283688,-33.4461238,"Point Clare NSW 2250, Australia"
3314,Port Kembla,2505,Port Kembla Station,train_station,4.3,7,150.9025676,-34.4771959,"Port Kembla NSW 2505, Australia"
3314,Port Kembla,2505,Port Kembla North Station,train_station,3,1,150.8883538,-34.4727494,"Port Kembla NSW 2505, Australia"
3314,Port Kembla,2505,Cringila Station,train_station,5,1,150.8783113,-34.46702399999999,"Port Kembla NSW 2505, Australia"
3319,Portland,2847,Pipers Flat,train_station,0,0,150.0009355,-33.3718343,"Portland NSW 2847, Australia"
3325,Potts Point,2011,Kings Cross,train_station,4.1,117,151.222611,-33.874268,"Darlinghurst Rd, Potts Point NSW 2011, Australia"
