suburb_id,suburb,bus stop,coffee shop,dental,hair care,motor repair,restaurant,orchard,clothing store
1133,Croki,0,0,0,0,0,0,0,0
1134,Cromer,23,5,0,6,17,4,0,2
1135,Cronulla,47,34,12,34,1,60,1,32
1136,Crooble,0,0,0,0,0,0,0,0
1137,Croobyar,0,0,0,0,0,0,0,0
1138,Crooked Corner,0,0,0,0,0,0,0,0
1139,Crookwell,4,3,1,3,8,3,0,2
1140,Croom,0,0,0,0,0,0,0,0
1141,Croppa Creek,0,0,0,0,0,0,6,0
1142,Cross Roads,0,0,0,0,0,0,0,0
1143,Crosslands,0,0,0,0,0,0,0,0
1144,Croudace Bay,11,0,0,1,0,0,2,0
1145,Crowdy Bay National Park,0,0,0,0,0,0,0,0
1146,Crowdy Head,0,1,0,0,0,1,0,0
1147,Crows Nest,23,22,28,30,9,56,0,16
1148,Crows Nest Dc,0,0,0,0,0,0,0,0
1149,Crowther,0,0,0,0,0,0,0,0
1150,Crowther Island,0,0,0,0,0,0,0,0
1151,Croydon,1,5,5,0,7,13,0,5
1152,Croydon Park,20,3,2,6,5,17,0,1
1153,Crudine,0,0,0,0,0,0,0,0
1154,Cryon,0,0,0,0,0,0,0,0
1155,Crystal Creek,0,1,0,0,0,1,0,0
1156,Cubba,0,0,0,0,0,0,0,0
1157,Cudal,1,2,0,0,0,0,0,0
1158,Cudgegong,0,0,0,0,0,0,0,0
1159,Cudgel,0,0,0,0,0,0,0,0
1160,Cudgen,4,0,0,0,0,2,0,0
1161,Cudgera Creek,0,0,0,0,0,0,1,0
1162,Cudmirrah,2,0,0,0,0,0,0,0
1163,Culburra Beach,15,10,1,4,3,9,26,2
1164,Culcairn,2,2,0,1,3,2,0,0
1165,Cullen Bullen,2,0,0,0,0,0,0,0
1166,Cullenbone,0,0,0,0,0,0,0,0
1167,Cullendore,0,0,0,0,0,0,0,0
1168,Cullerin,0,0,0,0,0,1,0,0
1169,Cullivel,0,0,0,0,0,0,0,0
1170,Culmaran Creek,0,0,0,0,0,0,0,0
1171,Cumbalum,1,0,0,1,0,0,0,1
1172,Cumbandry,0,0,0,0,0,0,0,0
1173,Cumberland Reach,0,0,0,0,0,0,0,0
1174,Cumbo,0,0,0,0,0,0,0,0
1175,Cumborah,0,0,0,0,0,0,0,0
1176,Cumnock,0,0,0,0,0,0,0,0
1177,Cundle Flat,0,0,0,0,0,0,0,0
1178,Cundletown,2,0,0,0,1,0,0,0
1179,Cundumbul,0,0,0,0,0,0,0,0
1180,Cunjurong Point,1,1,0,0,0,0,0,0
1181,Cunningar,0,0,0,0,0,0,0,0
1182,Cunninyeuk,0,0,0,0,0,0,0,0
1183,Curban,0,0,0,0,0,0,0,0
1184,Curl Curl,14,2,0,1,0,2,0,0
1185,Curlew Waters,0,0,0,0,0,0,0,0
1186,Curlewis,0,0,0,0,0,0,0,0
1187,Curlwaa,0,1,0,0,2,0,0,0
1188,Curra Creek,0,0,0,0,0,0,1,0
1189,Currabubula,2,1,0,0,0,0,0,0
1190,Curragh,0,0,0,0,0,0,0,0
1191,Curramore,1,0,0,0,0,0,0,0
1192,Currans Hill,19,0,0,1,0,3,11,0
1193,Currarong,8,0,0,0,0,2,0,0
1194,Currawang,0,0,0,0,0,0,0,0
1195,Currawarna,0,0,0,0,0,0,0,0
1196,Curraweela,0,0,0,0,0,0,0,0
1197,Currawong Beach,1,0,0,0,0,0,2,0
1198,Curricabark,0,0,0,0,0,0,0,0
1199,Currowan,0,0,0,0,0,0,0,0
1200,Cuttabri,0,0,0,0,0,0,0,0
1201,Cuttagee,0,0,0,0,0,0,0,0
1202,Dabee,0,0,0,0,0,0,0,0
1203,Daceyville,5,0,1,0,0,0,0,0
1204,Dairy Arm,0,0,0,0,0,0,0,0
1205,Dairy Flat,0,0,0,0,0,0,0,0
1206,Dairymans Plains,1,0,0,0,0,0,0,0
1207,Daleys Point,7,2,0,0,0,1,3,0
1208,Dalgety,1,2,0,0,0,3,0,0
1209,Dalmeny,0,1,0,1,1,2,0,0
1210,Dalmorton,0,0,0,0,0,0,0,0
1211,Dalswinton,0,0,0,0,0,0,0,0
1212,Dalton,0,0,0,0,0,0,0,0
1213,Dalwood,0,0,0,0,0,0,0,0
1214,Dandaloo,0,0,0,0,0,0,0,0
1215,Dandry,0,1,0,0,0,0,1,0
1216,Dangar,0,0,0,0,0,0,0,0
1217,Dangar Island,1,1,0,0,0,0,5,0
1218,Dangarsleigh,0,0,0,0,0,0,0,0
1219,Dangelong,0,0,0,0,0,0,0,0
1220,Dapto,38,8,8,14,23,42,0,20
1221,Darawank,4,3,0,0,0,1,0,0
1222,Darbalara,0,0,0,0,0,0,0,0
1223,Darbys Falls,1,0,0,0,0,0,2,0
1224,Dareton,2,0,0,0,0,2,0,0
1225,Dargan,0,1,0,0,0,0,0,0
1226,Dark Corner,0,0,0,0,0,0,0,0
1227,Darkes Forest,0,0,0,0,1,0,1,1
1228,Darkwood,0,0,0,0,0,0,0,0
1229,Darling Point,13,2,0,1,0,2,5,1
1230,Darlinghurst,31,33,5,42,5,58,2,28
1231,Darlington,4,13,0,1,1,10,0,1
1232,Darlington Point,0,0,0,0,0,0,0,0
1233,Darlow,0,0,0,0,0,0,0,0
1234,Daroobalgie,0,0,0,0,0,1,0,0
1235,Dartbrook,0,0,0,0,0,0,0,0
1236,Daruka,0,0,0,0,0,0,0,0
1237,Davidson,12,1,0,1,0,2,0,0
1238,Davis Creek,0,0,0,0,0,0,0,0
1239,Davistown,18,1,0,1,0,5,1,0
1240,Dawes Point,2,2,0,1,0,13,0,1
1241,Daysdale,0,0,0,0,0,0,0,0
1242,Dean Park,24,1,0,1,0,4,0,0
1243,Deauville,0,0,0,0,0,0,0,0
1244,Debenham,0,0,0,0,0,0,0,0
1245,Dee Why,46,24,35,29,9,58,0,12
1246,Deep Creek,0,0,0,1,0,0,0,0
1247,Deepwater,0,0,0,0,0,1,0,0
1248,Deer Vale,0,0,0,0,0,0,0,0
1249,Delegate,0,1,0,0,1,0,0,0
1250,Delungra,1,0,0,0,1,0,0,0
1251,Denham Court,11,1,1,1,0,5,5,1
1252,Denhams Beach,0,0,0,0,0,0,3,0
1253,Deniliquin,18,8,2,10,16,18,0,6
1254,Denistone,16,0,0,0,0,1,0,0
1255,Denistone East,7,0,1,0,0,1,0,0
1256,Denistone West,3,0,0,0,0,0,0,0
1257,Denman,4,2,0,1,0,5,0,1
1258,Depot Beach,0,0,0,0,0,0,0,0
1259,Derriwong,0,0,0,0,0,0,0,0
1260,Deua,0,0,0,0,0,0,0,0
1261,Deua River Valley,0,0,0,0,0,0,2,0
1262,Devils Hole,0,0,0,0,0,0,0,0
1263,Dewitt,0,0,0,0,0,0,0,0
1264,Dharruk,17,0,0,1,1,0,0,1
1265,Dhuragoon,0,0,0,0,0,0,0,0
1266,Diamond Beach,1,0,0,1,2,2,1,0
1267,Diamond Head,0,0,0,0,0,0,0,0
1268,Diehard,0,0,0,0,0,0,0,0
1269,Diggers Camp,0,0,0,0,0,0,0,0
1270,Dignams Creek,0,0,0,0,0,0,2,0
1271,Dilkoon,0,0,0,0,0,0,0,0
1272,Dilpurra,0,0,0,0,0,0,0,0
1273,Dingo Forest,0,0,0,0,0,0,0,0
1274,Dinoga,0,0,0,0,0,0,0,0
1275,Dirnaseer,0,0,0,0,0,0,0,0
1276,Dirty Creek,3,0,0,0,0,0,5,0
1277,Dobies Bight,0,0,0,0,0,0,0,0
1278,Doctor George Mountain,0,0,0,0,0,0,0,0
1279,Doctors Gap,0,0,0,0,0,0,0,0
1280,Dog Rocks,0,0,0,0,0,0,0,0
1281,Dolans Bay,5,0,0,0,0,0,0,0
1282,Dolls Point,7,2,1,1,0,1,4,0
1283,Dollys Flat,0,0,0,0,0,0,0,0
1284,Dolphin Point,0,0,0,0,0,0,0,0
1285,Dombarton,0,0,0,0,0,0,0,0
1286,Donald Creek,0,0,0,0,0,0,0,0
1287,Dondingalong,0,0,0,0,0,0,0,0
1288,Donnellyville,0,0,0,0,0,0,0,0
1289,Doon Doon,0,0,0,0,0,0,0,1
1290,Doonbah,0,0,0,0,0,1,0,0
1291,Doonside,43,5,2,5,4,20,1,1
1292,Dooralong,15,0,0,0,0,0,0,0
1293,Dora Creek,8,0,0,2,0,2,0,0
1294,Dorrigo,0,8,2,3,3,5,1,1
1295,Dorrigo Mountain,0,0,0,0,0,0,0,0
1296,Dorroughby,1,0,0,0,0,0,0,0
1297,Double Bay,12,28,27,50,0,38,10,59
1298,Doubtful Creek,0,0,0,0,0,0,0,0
1299,Douglas Park,3,1,0,2,1,1,2,0
1300,Dover Heights,23,1,1,0,0,1,5,0
1301,Downside,0,0,0,0,0,0,0,0
1302,Doyalson,6,0,0,0,8,0,0,1
1303,Doyalson North,9,0,0,0,4,0,0,0
1304,Doyles Creek,0,0,0,0,0,0,0,0
1305,Doyles River,0,0,0,0,0,0,0,0
1306,Drake,0,0,0,0,0,0,0,0
1307,Drake Village,1,0,0,0,0,1,0,0
1308,Drildool,0,0,0,0,0,0,0,0
1309,Dripstone,0,0,0,0,0,0,0,0
1310,Drummoyne,6,21,9,19,5,45,0,44
1311,Dry Creek,0,0,0,0,0,0,0,0
1312,Dry Plain,0,0,0,0,0,0,0,0
1313,Dubbo,58,52,16,54,56,60,4,60
1314,Dubbo Dc,0,0,0,0,0,0,0,0
1315,Dubbo East,0,0,0,0,0,0,0,0
1316,Dubbo Grove,0,0,0,0,0,0,0,0
1317,Dubbo West,0,0,0,0,0,0,0,0
1318,Duck Creek,0,0,0,0,0,0,0,0
1319,Duckenfield,0,1,0,0,0,0,0,0
1320,Duckmaloi,0,0,0,0,0,0,0,0
1321,Dudley,0,1,0,1,0,0,0,0
1322,Duffys Forest,16,0,0,0,0,0,1,0
1323,Dulguigan,0,0,0,0,0,0,0,0
1324,Dulwich Hill,19,15,12,10,7,37,1,5
1325,Dum Dum,0,0,0,0,0,0,0,0
1326,Dumaresq,0,0,0,0,0,0,0,0
1327,Dumaresq Island,0,0,0,0,0,0,0,0
1328,Dumaresq Valley,0,0,0,0,0,0,1,0
1329,Dumbudgery,0,0,0,0,0,0,0,0
1330,Dunbible,0,0,0,0,0,0,0,0
1331,Dunbogan,4,1,0,0,0,1,0,0
1332,Duncans Creek,0,0,0,0,0,0,0,0
1333,Dundas,19,1,0,1,0,5,0,0
1334,Dundas Valley,22,1,2,1,0,2,3,1
1335,Dundee,0,0,0,0,0,0,0,0
1336,Dundurrabin,0,0,0,0,0,0,0,0
1337,Dunedoo,2,3,0,0,0,6,0,0
1338,Dungarubba,0,0,0,0,0,0,0,0
1339,Dungay,0,0,0,0,0,0,0,0
1340,Dungeree,0,0,0,0,0,0,0,0
1341,Dungog,2,6,1,2,6,9,0,1
1342,Dungowan,0,0,0,0,0,0,0,0
1343,Dunkeld,1,0,0,0,0,0,0,0
1344,Dunmore,0,0,0,0,0,0,0,0
1345,Dunolly,0,0,0,0,0,0,0,0
1346,Dunoon,0,0,0,0,0,0,0,0
1347,Duns Creek,4,0,0,0,0,0,0,0
1348,Dunville Loop,0,0,0,0,0,0,0,0
1349,Dural,21,16,14,14,17,39,6,8
1350,Dural Dc,0,0,0,0,0,0,0,0
1351,Duramana,0,0,0,0,0,0,0,0
1352,Duranbah,0,1,0,0,0,1,1,0
1353,Duri,3,0,0,0,0,0,0,0
1354,Duroby,0,0,0,0,0,0,0,0
1355,Durran Durra,0,0,0,0,0,0,3,0
1356,Durras North,0,1,0,0,0,0,0,0
1357,Durren Durren,5,0,0,0,0,0,0,0
1358,Duval,0,0,0,0,0,0,0,0
1359,Dyers Crossing,1,0,0,0,0,0,2,0
1360,Dyraaba,0,0,0,0,0,0,0,0
1361,Dyrring,0,0,0,0,0,0,0,0
1362,Eagle Vale,23,3,1,2,1,8,9,0
1363,Eagleton,0,0,0,0,0,0,0,0
1364,Earlwood,41,10,10,13,2,26,0,12
1365,East Albury,35,5,0,2,8,4,0,2
1366,East Ballina,14,4,1,2,1,8,0,3
1367,East Bowral,0,0,0,0,0,0,0,0
1368,East Branxton,11,0,0,0,0,2,0,0
1369,East Coraki,0,0,0,0,0,0,0,0
1370,East Corrimal,17,3,0,5,0,6,11,0
1371,East Gosford,27,6,4,10,1,18,0,11
1372,East Gresford,3,2,0,0,2,1,11,0
1373,East Hills,28,0,1,2,1,2,3,0
1374,East Jindabyne,0,0,0,0,0,1,0,0
1375,East Kangaloon,1,0,0,0,0,0,0,0
1376,East Kempsey,11,1,0,0,0,1,0,0
1377,East Killara,18,1,1,1,0,2,6,2
1378,East Kurrajong,2,0,0,0,0,1,5,0
1379,East Lindfield,34,1,0,0,0,1,8,1
1380,East Lismore,14,2,1,1,6,3,13,0
1381,East Lynne,1,0,0,0,0,0,0,0
1382,East Maitland,49,23,8,23,26,57,0,58
1383,East Ryde,4,1,0,1,0,2,0,0
1384,East Seaham,0,0,0,0,0,0,0,0
1385,East Tamworth,22,1,0,0,0,2,0,0
1386,East Wagga Wagga,4,3,1,0,19,6,0,2
1387,East Wardell,0,0,0,0,0,0,0,0
1388,Eastern Creek,33,10,0,3,7,20,2,2
1389,Eastgardens,3,11,2,12,1,24,1,35
1390,Eastlakes,18,3,3,3,1,9,0,3
1391,Eastwood,40,18,34,27,2,58,0,8
1392,Eatonsville,1,0,0,0,0,0,0,0
1393,Ebenezer,6,1,0,0,0,1,0,0
1394,Ebor,0,1,0,0,0,0,0,0
1395,Eccleston,0,0,0,0,0,0,0,0
1396,Edderton,0,0,0,0,0,0,0,0
1397,Eden,16,5,2,6,7,17,0,5
1398,Eden Creek,0,0,0,0,0,0,0,0
1399,Edensor Park,31,1,3,2,1,12,0,2
1400,Edenville,0,0,0,0,0,0,0,0
1401,Edgecliff,5,4,11,11,3,7,0,5
1402,Edgeroi,0,0,0,0,1,1,0,0
1403,Edgeworth,49,2,2,3,10,9,0,1
1404,Edith,0,0,0,0,0,1,0,0
1405,Edmondson Park,21,3,0,2,0,9,0,1
1406,Edrom,0,0,0,0,0,0,0,0
1407,Eenaweena,0,0,0,0,0,0,0,0
1408,Eglinton,5,1,0,1,0,1,0,0
1409,Eighteen Mile,0,0,0,0,0,0,0,0
1410,Elands,1,1,0,0,0,0,0,0
1411,Elanora Heights,2,3,1,3,0,4,0,0
1412,Elcombe,0,0,0,0,0,0,0,0
1413,Elderslie,25,0,0,2,3,1,1,0
1414,Eleebana,43,1,0,0,0,0,0,1
1415,Elermore Vale,33,2,1,1,1,4,1,0
1416,Elizabeth Bay,6,3,1,2,1,4,7,1
1417,Elizabeth Beach,1,0,0,0,0,1,0,0
1418,Elizabeth Hills,7,0,0,0,0,0,0,0
1419,Ellalong,6,1,0,0,0,1,0,0
1420,Elland,0,0,0,0,0,0,0,0
1421,Ellangowan,0,0,0,0,0,0,0,0
1422,Ellenborough,0,0,0,0,0,0,0,0
1423,Ellerslie,0,0,0,0,0,0,0,0
1424,Ellerston,0,0,0,0,0,0,0,0
1425,Ellis Lane,4,0,0,0,0,0,0,0
1426,Elong Elong,0,0,0,0,0,0,0,0
1427,Elrington,1,0,0,0,0,0,0,0
1428,Elsmore,2,0,0,0,0,0,0,0
1429,Eltham,0,0,0,0,0,0,0,0
1430,Elvina Bay,0,0,0,0,0,0,1,0
1431,Emerald Beach,10,2,0,1,0,5,14,0
1432,Emerald Hill,0,0,0,0,0,0,0,0
1433,Emerton,9,2,0,1,0,12,0,3
1434,Emmaville,1,0,0,0,0,3,0,1
1435,Empire Bay,28,2,1,1,0,3,21,1
1436,Empire Vale,0,0,0,0,0,0,0,0
1437,Emu Heights,22,2,0,1,2,2,0,1
1438,Emu Plains,44,7,3,5,14,18,0,5
1439,Emu Swamp,0,0,0,0,0,0,1,0
1440,Endrick,0,0,0,0,0,0,0,0
1441,Enfield,0,3,3,5,1,9,0,1
1442,Enfield South,0,0,0,0,0,0,0,0
1443,Engadine,56,16,9,19,14,46,0,9
1444,Englorie Park,1,0,0,0,0,0,2,0
1445,Enmore,2,6,4,10,2,35,1,4
1446,Enngonia,0,0,0,0,0,0,0,0
1447,Environa,0,0,0,0,0,0,0,0
1448,Epping,13,8,19,11,2,36,0,3
1449,Eraring,2,0,0,0,0,0,0,0
1450,Eremerang,0,0,0,0,0,0,0,0
1451,Erigolia,0,0,0,0,0,0,0,0
1452,Erin Vale,0,0,0,0,0,0,0,0
1453,Erina,39,27,15,28,39,52,3,60
1454,Erina Fair,0,0,0,0,0,0,0,0
1455,Erina Heights,12,2,0,3,0,3,5,2
1456,Ermington,44,4,2,5,3,19,0,0
1457,Erowal Bay,2,0,0,0,0,0,0,0
1458,Errowanbang,0,0,0,0,0,0,0,0
1459,Erskine Park,40,3,1,3,2,9,0,4
1460,Erskineville,11,13,2,3,2,17,1,3
1461,Erudgere,0,0,0,0,0,0,0,0
1462,Eschol Park,7,0,0,0,0,0,4,0
1463,Esk,0,0,0,0,0,0,0,0
1464,Essington,0,0,0,0,0,0,0,0
1465,Estella,15,0,1,0,0,1,0,0
1466,Ettalong Beach,39,18,3,15,0,27,20,7
1467,Ettamogah,0,0,0,0,0,0,0,0
1468,Ettrema,0,0,0,0,0,0,0,0
1469,Ettrick,0,0,0,0,0,0,0,0
1470,Euabalong,3,0,0,0,0,0,0,0
1471,Euabalong West,1,0,0,0,0,0,2,0
1472,Euberta,0,0,0,0,0,0,0,0
1473,Euchareena,1,0,0,0,0,0,1,0
1474,Eucumbene,0,0,0,0,0,0,0,0
1475,Eugowra,1,3,0,0,0,1,0,0
1476,Eulah Creek,0,0,0,0,0,0,0,0
1477,Eumungerie,1,0,0,0,0,0,0,0
1478,Eunanoreenya,0,0,0,0,0,1,0,0
1479,Eungai Creek,0,0,0,0,0,1,0,0
1480,Eungai Rail,1,0,0,0,0,0,0,0
1481,Eungella,0,0,0,0,0,0,1,0
1482,Eureka,1,0,0,0,0,0,0,0
1483,Eurimbla,0,0,0,0,0,0,0,0
1484,Eurobodalla,0,0,0,0,0,0,0,0
1485,Euroka,0,0,0,0,0,0,0,0
1486,Euroley,0,0,0,0,0,0,0,0
1487,Eurongilly,0,0,0,0,0,0,0,0
1488,Eurunderee,0,0,0,0,0,2,2,0
1489,Euston,0,0,0,0,0,0,0,0
1490,Evans Head,1,4,1,2,3,14,2,1
1491,Evans Plains,0,0,0,0,0,0,0,0
1492,Eveleigh,4,4,0,1,0,1,1,0
1493,Eviron,0,0,0,0,0,0,0,0
1494,Ewingar,0,0,0,0,0,0,0,0
1495,Ewingsdale,4,1,0,0,0,2,3,0
1496,Exeter,1,1,0,0,0,1,0,1
1497,Failford,0,0,0,0,0,0,0,0
1498,Fairfield,41,21,26,32,7,47,0,35
1499,Fairfield East,27,1,0,3,9,6,0,2
1500,Fairfield Heights,18,4,2,10,2,20,0,1
1501,Fairfield West,36,2,2,14,1,7,0,0
1502,Fairholme,0,0,0,0,0,0,0,0
1503,Fairlight,29,3,0,2,1,2,0,3
1504,Fairy Hill,0,0,0,0,0,0,3,0
1505,Fairy Meadow,45,10,9,13,33,32,47,20
1506,Falbrook,0,0,0,0,0,0,0,0
1507,Falconer,0,0,0,0,0,0,0,0
1508,Falls Creek,0,0,1,0,0,0,0,0
1509,Far Meadow,0,0,0,0,0,0,5,0
1510,Fargunyah,0,0,0,0,0,0,0,0
1511,Farley,0,0,0,0,1,0,0,0
1512,Farmborough Heights,29,0,0,0,1,0,0,2
1513,Farnham,0,0,0,0,0,0,0,0
1514,Farrants Hill,0,0,0,0,0,0,0,0
1515,Farringdon,0,0,0,0,0,0,0,0
1516,Fassifern,4,0,0,0,0,0,0,0
1517,Faulconbridge,32,2,0,2,2,6,0,0
1518,Faulkland,0,0,0,0,0,0,0,0
1519,Fawcetts Plain,0,0,0,0,0,0,0,0
1520,Federal,0,2,0,0,0,2,0,0
1521,Fennell Bay,11,0,0,0,0,2,0,1
1522,Fern Bay,18,0,0,1,0,2,0,0
1523,Fern Gully,0,0,0,0,0,0,0,0
1524,Fernances,0,0,0,0,0,0,0,0
1525,Fernances Crossing,0,0,0,0,0,0,0,0
1526,Fernbank Creek,1,1,0,0,0,1,0,0
1527,Fernbrook,0,0,0,0,0,0,0,0
1528,Fernhill,2,0,0,0,1,0,0,0
1529,Fernleigh,0,0,0,0,0,0,1,0
1530,Fernmount,0,0,0,0,0,0,0,0
1531,Fernside,0,0,0,0,0,0,0,0
1532,Fernvale,0,0,0,0,0,0,0,0
1533,Ferodale,3,0,0,0,0,0,0,0
1534,Fiddletown,0,0,0,0,0,0,1,0
1535,Fifield,0,0,0,0,0,0,0,0
1536,Figtree,38,10,4,17,7,26,0,12
1537,Findon Creek,0,0,0,0,0,0,2,0
1538,Fine Flower,0,0,0,0,0,0,0,0
1539,Fingal Bay,16,3,0,1,1,5,9,0
1540,Fingal Head,1,1,0,0,0,1,0,0
1541,Finley,1,1,2,2,5,5,0,1
1542,Firefly,0,0,0,0,0,0,0,0
1543,Fishermans Bay,0,0,0,0,0,0,0,0
1544,Fishermans Paradise,1,0,0,0,0,0,0,0
1545,Fishermans Reach,0,0,0,0,0,0,0,0
1546,Fishers Hill,0,0,0,0,0,0,0,0
1547,Fishing Point,4,0,0,0,0,0,0,1
1548,Fitzgeralds Mount,0,0,0,0,0,0,1,0
1549,Fitzgeralds Valley,0,0,0,0,0,0,0,0
1550,Fitzroy Falls,15,2,0,0,0,1,9,0
1551,Five Dock,47,22,24,18,2,37,14,8
1552,Five Ways,0,0,0,0,0,0,0,0
1553,Flat Tops,0,0,0,0,0,0,0,0
1554,Fletcher,1,1,2,5,0,5,0,1
1555,Flinders,25,0,1,0,0,0,0,2
1556,Floraville,8,0,0,2,0,0,0,0
1557,Flynns Beach,0,0,0,0,0,0,0,0
1558,Forbes,51,9,3,4,18,21,0,13
1559,Forbes Creek,0,0,0,0,0,0,0,0
1560,Forbes River,0,0,0,0,0,0,0,0
1561,Forbesdale,0,0,0,0,0,0,0,0
1562,Fords Bridge,0,0,0,0,0,0,0,0
1563,Fordwich,0,0,0,0,0,0,0,0
1564,Forest Glen,0,0,0,0,0,1,0,0
1565,Forest Grove,0,0,0,0,0,0,0,0
1566,Forest Hill,0,0,0,0,0,0,0,0
1567,Forest Land,0,0,0,0,0,0,0,0
1568,Forest Lodge,10,6,0,3,0,13,1,2
1569,Forest Reefs,0,0,0,0,0,0,4,0
1570,Forestville,18,5,4,4,9,8,0,1
1571,Forresters Beach,10,2,0,3,0,4,1,3
1572,Forster,14,27,6,19,26,47,0,38
1573,Forster Shopping Village,0,0,0,0,0,0,0,0
1574,Fortis Creek,0,0,0,0,0,0,0,0
1575,Fosters Valley,0,0,0,0,0,0,0,0
1576,Fosterton,0,0,0,0,0,0,0,0
1577,Fountaindale,11,0,0,0,4,1,0,1
1578,Four Corners,0,0,0,0,0,0,0,0
1579,Four Mile Creek,0,0,0,0,0,0,0,0
1580,Fowlers Gap,0,0,0,0,0,0,0,0
1581,Foxground,0,0,0,0,0,1,0,0
1582,Frazer Park,0,0,0,0,0,0,0,0
1583,Frazers Creek,0,0,0,0,0,0,0,0
1584,Frederickton,3,0,0,0,0,1,0,0
1585,Freeburn Island,0,0,0,0,0,0,0,0
1586,Freemans,0,0,0,0,0,0,0,0
1587,Freemans Reach,17,2,0,1,0,2,4,0
1588,Freemans Waterhole,3,1,0,0,0,1,0,0
1589,Freemantle,0,0,0,0,0,0,0,0
1590,French Park,0,0,0,0,0,0,0,0
1591,Frenchs Forest,39,14,6,12,0,27,1,7
1592,Frenchs Forest East,0,0,0,0,0,0,0,0
1593,Freshwater,24,8,1,9,2,23,0,3
1594,Frog Rock,0,0,0,0,0,0,0,0
1595,Frogmore,0,0,0,0,0,0,0,0
1596,Frogs Hollow,1,0,0,0,1,0,0,0
1597,Frying Pan,0,0,0,0,0,0,0,0
1598,Fullerton,0,0,0,0,0,0,0,0
1599,Fullerton Cove,18,0,0,0,0,0,6,0
1600,Furracabad,0,0,0,0,0,0,0,0
1601,Gadara,0,0,0,0,0,0,0,0
1602,Gala Vale,0,0,0,0,0,0,0,0
1603,Galambine,0,0,0,0,0,0,0,0
1604,Galong,1,0,0,0,0,0,0,0
1605,Galore,0,0,0,0,0,0,0,0
1606,Galston,23,4,2,3,0,9,2,0
1607,Ganbenang,0,0,0,0,0,0,0,0
1608,Gangat,0,0,0,0,0,0,0,0
1609,Ganmain,0,1,0,2,0,0,0,0
1610,Garah,0,0,0,0,0,0,0,0
1611,Garden Suburb,13,0,0,0,0,0,7,1
1612,Garema,0,0,0,0,0,0,0,0
1613,Garland,0,0,0,0,0,0,0,0
1614,Garland Valley,0,0,0,0,0,0,0,0
1615,Garoo,0,0,0,0,0,0,0,0
1616,Garra,0,0,0,0,0,0,0,0
1617,Garthowen,0,0,0,0,0,0,0,0
1618,Gateshead,0,5,0,0,19,10,0,0
1619,Gearys Flat,0,0,0,0,0,0,0,0
1620,Geehi,0,1,0,0,0,2,0,0
1621,Gelston Park,0,0,0,0,0,0,2,0
1622,Gemalla,0,0,0,0,0,0,0,0
1623,Geneva,0,0,0,0,0,0,0,0
1624,Georges Creek,0,0,0,0,0,0,0,0
1625,Georges Hall,1,4,3,6,0,18,0,1
1626,Georges Plains,1,0,0,0,0,0,1,1
1627,Georgetown,7,0,1,5,3,0,0,1
1628,Georgica,0,0,0,0,0,0,0,0
1629,Gerogery,2,0,0,0,0,0,0,0
1630,Gerringong,18,8,3,5,4,22,3,6
1631,Gerroa,9,1,0,0,0,2,0,0
1632,Geurie,2,0,0,0,0,0,0,0
1633,Ghinni Ghi,0,0,0,0,0,0,0,0
1634,Ghinni Ghinni,0,0,0,0,0,0,2,0
1635,Ghoolendaadi,0,0,0,0,0,0,0,0
1636,Giants Creek,0,0,0,0,0,0,0,0
1637,Gibberagee,0,0,0,0,0,0,0,0
1638,Gibraltar Range,1,0,0,0,0,0,0,0
1639,Gidginbung,0,0,0,0,0,0,0,0
1640,Gidley,0,0,0,0,0,0,0,0
1641,Gilead,1,0,0,0,0,0,0,0
1642,Gilgai,1,0,0,0,0,1,0,0
1643,Gilgandra,1,4,2,2,4,6,0,1
1644,Gilgooma,0,0,0,0,0,0,0,0
1645,Gilgunnia,0,0,0,0,0,0,0,0
1646,Gillenbah,0,0,0,0,0,0,0,0
1647,Gilletts Ridge,0,0,0,0,0,0,0,0
1648,Gillieston Heights,17,0,0,1,0,1,0,3
1649,Gilmandyke,0,0,0,0,0,0,0,0
1650,Gilmore,0,0,0,0,0,0,0,0
1651,Gin Gin,0,0,0,0,0,0,0,0
1652,Gineroi,0,0,0,0,0,0,0,0
1653,Ginghi,0,0,0,0,0,0,0,0
1654,Gingkin,0,0,0,0,0,0,1,0
1655,Girards Hill,1,0,0,3,0,2,0,0
1656,Girilambone,1,0,0,0,0,0,0,0
1657,Giro,0,0,0,0,0,0,0,0
1658,Girral,0,0,0,0,0,0,0,0
1659,Girralong,0,0,0,0,0,0,0,0
1660,Girraween,27,3,0,0,25,9,0,0
1661,Girvan,0,0,0,0,0,0,0,0
1662,Gladesville,32,17,11,23,37,44,0,7
1663,Gladstone,0,3,0,0,0,0,0,1
1664,Glanmire,0,0,0,0,0,0,0,0
1665,Glebe,18,35,8,13,4,56,0,16
1666,Gledswood Hills,24,2,2,4,1,10,8,2
1667,Glen Alice,0,0,0,0,0,0,0,0
1668,Glen Allen,0,0,0,0,0,0,0,0
1669,Glen Alpine,24,0,0,1,0,3,8,0
1670,Glen Davis,0,0,0,0,0,0,9,0
1671,Glen Elgin,0,0,0,0,0,0,0,0
1672,Glen Fergus,0,0,0,0,0,0,0,0
1673,Glen Innes,3,13,2,7,15,20,28,5
1674,Glen Martin,0,0,0,0,0,0,0,0
1675,Glen Nevis,0,0,0,0,0,0,0,0
1676,Glen Oak,0,0,0,0,1,0,2,0
